Category,pslist.nproc,pslist.avg_threads,dlllist.ndlls,handles.nhandles,handles.nport,ldrmodules.not_in_load_avg,malfind.ninjections,Class
Benign,41,12.97560976,2141,12345,0,0.038246269,5,Benign
Benign,43,12.60465116,2141,12409,0,0.036018957,4,Benign
Benign,43,12.74418605,2104,12305,0,0.031676413,3,Benign
Benign,43,10.81395349,1890,11043,0,0.043206663,5,Benign
Benign,41,13.12195122,2141,12376,0,0.038246269,5,Benign
Benign,42,12.78571429,2091,12269,0,0.03595724,4,Benign
Benign,43,12.72093023,2104,12306,0,0.031676413,3,Benign
Benign,43,10.81395349,1890,11041,0,0.043206663,5,Benign
Benign,42,13.04761905,2136,12516,0,0.034302049,4,Benign
Benign,40,13.425,2091,12222,0,0.038240918,5,Benign
Benign,42,12.66666667,2091,12253,0,0.03595724,4,Benign
Benign,43,12.58139535,2104,12289,0,0.031676413,3,Benign
Benign,43,10.86046512,1890,11034,0,0.043206663,5,Benign
Benign,40,13.375,2091,12214,0,0.038240918,5,Benign
Benign,42,12.69047619,2091,12249,0,0.03595724,4,Benign
Benign,43,12.69767442,2104,12304,0,0.031676413,3,Benign
Benign,43,11.02325581,1890,11053,0,0.043206663,5,Benign
Benign,40,13.4,2091,12197,0,0.038240918,5,Benign
Benign,41,13.09756098,2027,12118,0,0.032745592,3,Benign
Benign,43,12.6744186,2104,12302,0,0.031676413,3,Benign
Benign,43,10.95348837,1890,11025,0,0.043206663,5,Benign
Benign,40,13.575,2091,12249,0,0.038240918,5,Benign
Benign,41,13.2195122,2027,12143,0,0.032745592,3,Benign
Benign,43,12.6744186,2104,12290,0,0.031676413,3,Benign
Benign,43,10.81395349,1890,10899,0,0.043206663,5,Benign
Benign,40,13.525,2091,12260,0,0.038240918,5,Benign
Benign,40,13.725,2001,12061,0,0.032192131,3,Benign
Benign,43,12.62790698,2104,12268,0,0.031676413,3,Benign
Benign,43,10.72093023,1890,10877,0,0.043206663,5,Benign
Benign,40,13.45,2091,12217,0,0.038240918,5,Benign
Benign,40,13.725,2001,12058,0,0.032192131,3,Benign
Benign,43,12.74418605,2104,12304,0,0.031676413,3,Benign
Benign,43,10.6744186,1890,10841,0,0.044008484,5,Benign
Benign,40,13.4,2091,12204,0,0.038240918,5,Benign
Benign,40,13.6,2001,12031,0,0.032192131,3,Benign
Benign,43,12.55813953,2104,12285,0,0.031676413,3,Benign
Benign,41,10.97560976,1821,10432,0,0.044816415,4,Benign
Benign,40,13.275,2091,12178,0,0.038240918,5,Benign
Benign,41,13.29268293,2027,12084,0,0.031770045,3,Benign
Benign,43,12.58139535,2104,12271,0,0.031676413,3,Benign
Benign,47,10.59574468,2139,11751,0,0.040565178,13,Benign
Benign,41,13.34146341,2048,11968,0,0.026121242,4,Benign
Benign,41,13.17073171,2042,11798,0,0.02609132,3,Benign
Benign,41,10.87804878,1821,10424,0,0.044816415,4,Benign
Benign,40,13.2,2091,12174,0,0.038240918,5,Benign
Benign,41,13.14634146,2026,12049,0,0.031786075,3,Benign
Benign,43,12.65116279,2104,12255,0,0.031676413,3,Benign
Benign,41,11.2195122,1804,10514,0,0.044711014,4,Benign
Benign,40,13.3,2091,12192,0,0.038240918,5,Benign
Benign,41,13.14634146,2026,12082,0,0.031786075,3,Benign
Benign,43,12.6744186,2104,12261,0,0.031676413,3,Benign
Benign,40,11.175,1749,10336,0,0.041784303,3,Benign
Benign,40,13.225,2091,12171,0,0.038240918,5,Benign
Benign,41,13.09756098,2026,12085,0,0.031786075,3,Benign
Benign,41,13.2195122,2027,12067,0,0.031440162,3,Benign
Benign,40,11.125,1749,10330,0,0.041784303,3,Benign
Benign,40,13.225,2091,12163,0,0.038240918,5,Benign
Benign,41,13.04878049,2026,12062,0,0.031786075,3,Benign
Benign,42,13.5,2100,12435,0,0.034566699,4,Benign
Benign,40,11.125,1749,10324,0,0.041784303,3,Benign
Benign,42,13,2140,12519,0,0.034695817,4,Benign
Benign,40,13.25,2088,12164,0,0.038295835,5,Benign
Benign,41,12.90243902,2026,12040,0,0.031786075,3,Benign
Benign,42,13.45238095,2100,12429,0,0.034566699,4,Benign
Benign,41,11.12195122,1821,10609,0,0.044816415,4,Benign
Benign,42,12.95238095,2140,12493,0,0.034695817,4,Benign
Benign,40,13.35,2088,12172,0,0.038295835,5,Benign
Benign,41,12.95121951,2026,12035,0,0.031786075,3,Benign
Benign,42,13.35714286,2100,12426,0,0.035036496,4,Benign
Benign,41,11.3902439,1821,10709,0,0.044816415,4,Benign
Benign,40,13.275,2088,12170,0,0.038295835,5,Benign
Benign,41,12.7804878,2026,12015,0,0.031786075,3,Benign
Benign,42,13.23809524,2100,12415,0,0.035036496,4,Benign
Benign,44,11.31818182,1894,11069,0,0.040104167,3,Benign
Benign,40,13.225,2088,12150,0,0.038295835,5,Benign
Benign,41,12.7804878,2026,12010,0,0.031786075,3,Benign
Benign,41,13.48780488,2074,12299,0,0.035485461,4,Benign
Benign,49,11.55102041,2210,12721,0,0.037449844,4,Benign
Benign,42,13.04761905,2140,12495,0,0.034695817,4,Benign
Benign,40,13.275,2088,12174,0,0.038295835,5,Benign
Benign,41,12.90243902,2026,12032,0,0.031786075,3,Benign
Benign,41,13.24390244,2074,12270,0,0.035485461,4,Benign
Benign,41,11.02439024,1750,10324,0,0.041784303,3,Benign
Benign,40,13.25,2088,12169,0,0.038295835,5,Benign
Benign,44,13.02272727,2210,13058,0,0.033103448,5,Benign
Benign,41,13.26829268,2074,12243,0,0.035485461,4,Benign
Benign,47,10.65957447,2147,11797,0,0.040853382,13,Benign
Benign,41,13.53658537,2048,12027,0,0.026147015,4,Benign
Benign,41,13.09756098,2042,11774,0,0.026143791,3,Benign
Benign,41,11.19512195,1791,10457,0,0.045030203,4,Benign
Benign,42,12.97619048,2140,12485,0,0.034695817,4,Benign
Benign,40,13.175,2088,12154,0,0.038295835,5,Benign
Benign,44,12.95454545,2210,13061,0,0.033103448,5,Benign
Benign,41,13.26829268,2074,12238,0,0.035485461,4,Benign
Benign,41,10.80487805,1788,10291,0,0.049808429,5,Benign
Benign,40,13.5,2088,12244,0,0.038295835,5,Benign
Benign,44,12.90909091,2210,13038,0,0.033103448,5,Benign
Benign,41,13.17073171,2074,12224,0,0.035485461,4,Benign
Benign,45,10.46666667,1916,10947,0,0.047521717,7,Benign
Benign,40,13.5,2088,12243,0,0.038295835,5,Benign
Benign,44,13.11363636,2210,13118,0,0.033103448,5,Benign
Benign,41,13.09756098,2074,12234,0,0.035485461,4,Benign
Benign,45,10.37777778,1936,11041,0,0.047040971,7,Benign
Benign,41,13.6097561,2143,12507,0,0.040892193,6,Benign
Benign,44,13.13636364,2210,13100,0,0.033103448,5,Benign
Benign,44,13.09090909,2178,12715,0,0.036915888,5,Benign
Benign,44,10.40909091,1868,10728,0,0.045215563,5,Benign
Benign,41,13.7804878,2161,12629,0,0.040994933,6,Benign
Benign,44,12.95454545,2210,13052,0,0.033103448,5,Benign
Benign,40,13.8,2001,12122,0,0.032357473,3,Benign
Benign,44,10.18181818,1832,10568,0,0.045088567,4,Benign
Benign,42,12.85714286,2140,12465,0,0.034695817,4,Benign
Benign,41,13.80487805,2161,12627,0,0.040994933,6,Benign
Benign,43,13.25581395,2182,12977,0,0.032634033,5,Benign
Benign,40,13.725,2001,12106,0,0.032357473,3,Benign
Benign,43,10.39534884,1831,10583,0,0.045088567,4,Benign
Benign,41,13.51219512,2161,12586,0,0.040994933,6,Benign
Benign,43,13.25581395,2182,12976,0,0.032634033,5,Benign
Benign,40,13.675,2001,12089,0,0.032357473,3,Benign
Benign,48,10.9375,2051,11749,0,0.043082815,4,Benign
Benign,41,13.48780488,2161,12584,0,0.040994933,6,Benign
Benign,43,13.09302326,2182,12954,0,0.032634033,5,Benign
Benign,40,13.725,2001,12094,0,0.032357473,3,Benign
Benign,41,10.75609756,1786,10314,0,0.046728972,4,Benign
Benign,41,13.53658537,2161,12505,0,0.040994933,6,Benign
Benign,43,13.06976744,2182,12951,0,0.032634033,5,Benign
Benign,40,13.4,2001,12042,0,0.032357473,3,Benign
Benign,45,10.24444444,1911,10871,0,0.044707091,5,Benign
Benign,42,12.80952381,2140,12445,0,0.034695817,4,Benign
Benign,41,13.41463415,2161,12491,0,0.040994933,6,Benign
Benign,43,13,2182,12938,0,0.032634033,5,Benign
Benign,40,13.4,2001,12044,0,0.032357473,3,Benign
Benign,46,10.26086957,2047,11237,0,0.038718929,12,Benign
Benign,41,13.48780488,2048,12045,0,0.026159921,4,Benign
Benign,42,13.19047619,2089,11987,0,0.028431373,3,Benign
Benign,46,10.63043478,1987,11355,0,0.047267356,6,Benign
Benign,42,12.85714286,2140,12436,0,0.034695817,4,Benign
Benign,41,13.41463415,2161,12484,0,0.040994933,6,Benign
Benign,43,12.76744186,2182,12886,0,0.032634033,5,Benign
Benign,40,13.35,2001,12055,0,0.032357473,3,Benign
Benign,46,10.67391304,1987,11375,0,0.047267356,6,Benign
Benign,41,13.3902439,2161,12470,0,0.040994933,6,Benign
Benign,43,12.81395349,2182,12892,0,0.032634033,5,Benign
Benign,40,13.325,2001,12059,0,0.032357473,3,Benign
Benign,45,10.71111111,1914,11111,0,0.044638276,5,Benign
Benign,41,13.41463415,2161,12466,0,0.040994933,6,Benign
Benign,42,13.11904762,2159,12857,0,0.033443241,5,Benign
Benign,40,13.325,2001,12061,0,0.032357473,3,Benign
Benign,43,10.86046512,1851,10887,0,0.044102019,4,Benign
Benign,41,13.2195122,2161,12439,0,0.040994933,6,Benign
Benign,42,13.16666667,2159,12867,0,0.033443241,5,Benign
Benign,40,13.3,2001,12041,0,0.032357473,3,Benign
Benign,42,10.97619048,1823,10627,0,0.043736501,3,Benign
Benign,40,13.525,2088,12344,0,0.038295835,5,Benign
Benign,42,13.21428571,2159,12874,0,0.033443241,5,Benign
Benign,40,13.3,2001,12032,0,0.032357473,3,Benign
Benign,48,11.875,2232,12791,0,0.039207048,5,Benign
Benign,43,12.97674419,2166,12629,0,0.0342723,4,Benign
Benign,40,13.45,2088,12330,0,0.038295835,5,Benign
Benign,40,13.375,2001,12021,0,0.032192131,3,Benign
Benign,40,13.275,2001,12029,0,0.032357473,3,Benign
Benign,49,11.7755102,2263,13097,0,0.038678835,5,Benign
Benign,43,13.06976744,2166,12626,0,0.0342723,4,Benign
Benign,40,13.475,2088,12331,0,0.038295835,5,Benign
Benign,40,13.4,2001,12031,0,0.032192131,3,Benign
Benign,40,13.275,2001,12029,0,0.032357473,3,Benign
Benign,53,11.45283019,2418,13953,0,0.038195855,5,Benign
Benign,43,13.02325581,2166,12622,0,0.0342723,4,Benign
Benign,40,13.625,2088,12362,0,0.038295835,5,Benign
Benign,40,13.375,2001,12018,0,0.032192131,3,Benign
Benign,40,13.2,2001,12020,0,0.032357473,3,Benign
Benign,55,11.14545455,2474,14424,0,0.037743345,5,Benign
Benign,40,13.675,2088,12365,0,0.038295835,5,Benign
Benign,40,13.4,2001,12039,0,0.032192131,3,Benign
Benign,40,13.3,2001,12040,0,0.032357473,3,Benign
Benign,52,11.36538462,2320,13764,0,0.038184132,5,Benign
Benign,43,12.72093023,2166,12578,0,0.0342723,4,Benign
Benign,40,13.6,2088,12254,0,0.038295835,5,Benign
Benign,40,13.45,2001,12037,0,0.032192131,3,Benign
Benign,44,12.77272727,2133,12537,0,0.03494495,4,Benign
Benign,43,10.81395349,1903,10728,0,0.035123967,8,Benign
Benign,41,13.65853659,2052,12144,0,0.026627219,4,Benign
Benign,42,13.26190476,2094,12096,0,0.028864971,3,Benign
Benign,52,11.26923077,2352,13666,0,0.038075314,5,Benign
Benign,40,13.5,2088,12237,0,0.038295835,5,Benign
Benign,40,13.325,2001,12010,0,0.032192131,3,Benign
Benign,44,12.81818182,2133,12536,0,0.03494495,4,Benign
Benign,51,11.80392157,2402,13829,0,0.038445808,5,Benign
Benign,40,13.5,2088,12228,0,0.038295835,5,Benign
Benign,40,13.2,2001,11996,0,0.032192131,3,Benign
Benign,44,12.86363636,2133,12533,0,0.03494495,4,Benign
Benign,50,12,2356,13621,0,0.038782319,5,Benign
Benign,40,13.425,2088,12221,0,0.038295835,5,Benign
Benign,40,13.2,2001,11995,0,0.032192131,3,Benign
Benign,44,12.81818182,2133,12520,0,0.03494495,4,Benign
Benign,50,11.86,2356,13614,0,0.038782319,5,Benign
Benign,40,13.5,2088,12221,0,0.038295835,5,Benign
Benign,40,13.175,2001,11987,0,0.032192131,3,Benign
Benign,44,12.81818182,2133,12505,0,0.03494495,4,Benign
Benign,50,11.72,2356,13584,0,0.038782319,5,Benign
Benign,40,13.275,2088,12175,0,0.038295835,5,Benign
Benign,40,13.125,2001,11992,0,0.032192131,3,Benign
Benign,44,12.56818182,2133,12473,0,0.03494495,4,Benign
Benign,50,11.84,2356,13579,0,0.038782319,5,Benign
Benign,40,13.15,2088,12150,0,0.038295835,5,Benign
Benign,40,13.05,2001,11949,0,0.032192131,3,Benign
Benign,44,12.63636364,2133,12507,0,0.03494495,4,Benign
Benign,50,11.74,2356,13564,0,0.038782319,5,Benign
Benign,40,13.175,2088,12155,0,0.038295835,5,Benign
Benign,40,13.075,2001,11951,0,0.032192131,3,Benign
Benign,44,12.56818182,2133,12480,0,0.03494495,4,Benign
Benign,49,11.71428571,2310,13354,0,0.039132284,5,Benign
Benign,43,12.76744186,2166,12585,0,0.0342723,4,Benign
Benign,40,13.275,2088,12170,0,0.038295835,5,Benign
Benign,40,13.1,2001,11949,0,0.032192131,3,Benign
Benign,44,12.61363636,2133,12467,0,0.03494495,4,Benign
Benign,53,10.98113208,2440,13981,0,0.038631791,5,Benign
Benign,40,13.125,2088,12156,0,0.038295835,5,Benign
Benign,40,13,2001,11939,0,0.032192131,3,Benign
Benign,44,12.68181818,2133,12487,0,0.03494495,4,Benign
Benign,51,11.68627451,2308,13472,0,0.039198977,5,Benign
Benign,40,13.075,2088,12142,0,0.038295835,5,Benign
Benign,40,13.025,2001,11931,0,0.032192131,3,Benign
Benign,44,12.72727273,2133,12503,0,0.03494495,4,Benign
Benign,45,11.64444444,2103,12058,0,0.04037123,12,Benign
Benign,43,13.1627907,2109,12449,0,0.025911708,5,Benign
Benign,41,13.46341463,2062,11986,0,0.028841372,3,Benign
Benign,51,11.82352941,2334,13568,0,0.039174389,5,Benign
Benign,40,13.125,2088,12144,0,0.038295835,5,Benign
Benign,40,12.975,2001,11920,0,0.032192131,3,Benign
Benign,44,12.72727273,2133,12508,0,0.03494495,4,Benign
Benign,51,11.82352941,2334,13495,0,0.039174389,5,Benign
Benign,40,13.25,2088,12164,0,0.038295835,5,Benign
Benign,40,13.025,2001,11943,0,0.032192131,3,Benign
Benign,44,12.72727273,2133,12484,0,0.03494495,4,Benign
Benign,51,11.29411765,2291,13061,0,0.039501932,5,Benign
Benign,40,13.225,2088,12163,0,0.038295835,5,Benign
Benign,40,13.3,2001,11981,0,0.032192131,3,Benign
Benign,44,12.61363636,2133,12466,0,0.03494495,4,Benign
Benign,48,12,2288,13032,0,0.039089347,5,Benign
Benign,30,12.93333333,1450,8643,0,0.035161744,2,Benign
Benign,40,13.35,2000,11996,0,0.032208589,3,Benign
Benign,44,12.47727273,2133,12453,0,0.03494495,4,Benign
Benign,49,11.51020408,2278,12989,0,0.038860104,5,Benign
Benign,43,13.18604651,2189,12715,0,0.037482647,5,Benign
Benign,32,12.625,1529,8935,0,0.037798408,3,Benign
Benign,40,13.2,2000,11969,0,0.032208589,3,Benign
Benign,44,12.5,2133,12447,0,0.03494495,4,Benign
Benign,48,11.66666667,2277,12962,0,0.03887689,5,Benign
Benign,43,13.06976744,2189,12710,0,0.037482647,5,Benign
Benign,39,13.25641026,1877,10852,0,0.035369775,4,Benign
Benign,40,13.2,2000,11976,0,0.032208589,3,Benign
Benign,44,12.5,2133,12445,0,0.03494495,4,Benign
Benign,48,11.66666667,2277,12928,0,0.03887689,5,Benign
Benign,39,13.66666667,1931,11216,0,0.034877668,4,Benign
Benign,40,13.125,2000,11954,0,0.032208589,3,Benign
Benign,44,12.40909091,2133,12431,0,0.03494495,4,Benign
Benign,48,11.75,2277,12933,0,0.038893691,5,Benign
Benign,39,13.64102564,1930,11168,0,0.034895833,4,Benign
Benign,40,13.075,2000,11951,0,0.032208589,3,Benign
Benign,44,12.54545455,2133,12439,0,0.03494495,4,Benign
Benign,40,10.925,1738,10199,0,0.041500853,3,Benign
Benign,42,13.02380952,2163,12512,0,0.03793911,5,Benign
Benign,39,12.87179487,1932,11021,0,0.034859521,4,Benign
Benign,40,13,2000,11945,0,0.032208589,3,Benign
Benign,44,12.52272727,2133,12442,0,0.03494495,4,Benign
Benign,42,11.66666667,1892,11191,0,0.041167275,5,Benign
Benign,39,12.76923077,1932,11009,0,0.034859521,4,Benign
Benign,40,13.125,2000,11973,0,0.032208589,3,Benign
Benign,44,12.47727273,2133,12432,0,0.03494495,4,Benign
Benign,45,11.75555556,2103,12079,0,0.040408732,12,Benign
Benign,43,13.25581395,2123,12531,0,0.02853067,5,Benign
Benign,41,13.43902439,2062,11969,0,0.028841372,3,Benign
Benign,42,11.47619048,1850,11016,0,0.042110874,5,Benign
Benign,42,13.19047619,2163,12537,0,0.03793911,5,Benign
Benign,39,12.92307692,1932,11027,0,0.034357106,4,Benign
Benign,40,13.125,2000,11967,0,0.032208589,3,Benign
Benign,44,12.5,2133,12429,0,0.03494495,4,Benign
Benign,41,11.75609756,1849,11011,0,0.042110874,5,Benign
Benign,39,12.84615385,1932,11022,0,0.034357106,4,Benign
Benign,41,14.24390244,2117,12952,0,0.033189033,5,Benign
Benign,44,12.52272727,2133,12423,0,0.03494495,4,Benign
Benign,41,11.7804878,1849,11006,0,0.042110874,5,Benign
Benign,42,13.07142857,2160,12518,0,0.037992495,5,Benign
Benign,39,12.61538462,1932,10977,0,0.034357106,4,Benign
Benign,41,14.09756098,2117,12844,0,0.033189033,5,Benign
Benign,44,12.38636364,2133,12416,0,0.03494495,4,Benign
Benign,41,11.82926829,1862,11132,0,0.042328042,5,Benign
Benign,42,13.07142857,2160,12509,0,0.037992495,5,Benign
Benign,39,12.53846154,1932,10962,0,0.034357106,4,Benign
Benign,41,14.12195122,2117,12839,0,0.033189033,5,Benign
Benign,44,12.5,2133,12440,0,0.034482759,4,Benign
Benign,41,11.3902439,1862,10911,0,0.042328042,5,Benign
Benign,39,12.51282051,1932,10963,0,0.034357106,4,Benign
Benign,41,14.04878049,2117,12833,0,0.033189033,5,Benign
Benign,44,12.47727273,2133,12439,0,0.034482759,4,Benign
Benign,43,10.81395349,1841,10945,0,0.039205156,4,Benign
Benign,39,12.28205128,1932,10933,0,0.034357106,4,Benign
Benign,41,14.04878049,2117,12818,0,0.033189033,5,Benign
Benign,44,12.54545455,2133,12435,0,0.034482759,4,Benign
Benign,43,11.23255814,1927,11477,0,0.040920716,6,Benign
Benign,42,13.0952381,2160,12548,0,0.037992495,5,Benign
Benign,39,12.30769231,1932,10938,0,0.034357106,4,Benign
Benign,41,13.73170732,2117,12684,0,0.033189033,5,Benign
Benign,44,12.5,2133,12426,0,0.034482759,4,Benign
Benign,43,11.23255814,1927,11463,0,0.040920716,6,Benign
Benign,42,13.02380952,2160,12537,0,0.037992495,5,Benign
Benign,39,12.28205128,1932,10928,0,0.034357106,4,Benign
Benign,41,13.65853659,2117,12682,0,0.033189033,5,Benign
Benign,43,12.8372093,2092,12328,0,0.031862745,3,Benign
Benign,43,11.20930233,1927,11454,0,0.040920716,6,Benign
Benign,39,12.35897436,1932,10933,0,0.034357106,4,Benign
Benign,41,13.58536585,2117,12672,0,0.033189033,5,Benign
Benign,43,12.74418605,2092,12318,0,0.031862745,3,Benign
Benign,43,11.18604651,1927,11446,0,0.040920716,6,Benign
Benign,42,11.83333333,1935,11053,0,0.034357106,4,Benign
Benign,41,13.75609756,2117,12726,0,0.033189033,5,Benign
Benign,43,12.74418605,2092,12320,0,0.031862745,3,Benign
Benign,43,11.90697674,2034,11630,0,0.041448309,11,Benign
Benign,43,13.1627907,2124,12472,0,0.028490028,5,Benign
Benign,41,13.29268293,2063,11896,0,0.028827038,3,Benign
Benign,41,11.2195122,1859,10864,0,0.042395337,5,Benign
Benign,44,12.34090909,2034,11719,0,0.033630069,4,Benign
Benign,41,13.95121951,2130,12882,0,0.033444816,5,Benign
Benign,42,12.83333333,2054,12176,0,0.032950574,3,Benign
Benign,41,11.04878049,1859,10822,0,0.042395337,5,Benign
Benign,42,12.9047619,2160,12531,0,0.037992495,5,Benign
Benign,44,12.40909091,2035,11711,0,0.033613445,4,Benign
Benign,41,13.70731707,2130,12864,0,0.033444816,5,Benign
Benign,42,12.85714286,2054,12176,0,0.032950574,3,Benign
Benign,41,11.17073171,1859,10832,0,0.042395337,5,Benign
Benign,44,12.25,2035,11664,0,0.033613445,4,Benign
Benign,41,13.70731707,2130,12856,0,0.033444816,5,Benign
Benign,42,12.85714286,2054,12194,0,0.032950574,3,Benign
Benign,43,11.30232558,1973,11278,0,0.047595439,7,Benign
Benign,42,13.02380952,2160,12552,0,0.037541061,5,Benign
Benign,44,12.11363636,2035,11626,0,0.033613445,4,Benign
Benign,41,13.56097561,2130,12836,0,0.033444816,5,Benign
Benign,42,12.80952381,2054,12182,0,0.032950574,3,Benign
Benign,50,11.94,2321,13353,0,0.044210526,8,Benign
Benign,41,12.73170732,2032,11600,0,0.033613445,4,Benign
Benign,41,13.56097561,2130,12837,0,0.033444816,5,Benign
Benign,42,12.88095238,2054,12188,0,0.032950574,3,Benign
Benign,50,12.1,2375,13612,0,0.043621399,8,Benign
Benign,41,12.56097561,2032,11592,0,0.033613445,4,Benign
Benign,41,13.63414634,2135,12863,0,0.033825631,5,Benign
Benign,42,12.85714286,2054,12181,0,0.032950574,3,Benign
Benign,50,11.94,2375,13567,0,0.043621399,8,Benign
Benign,42,13.02380952,2160,12544,0,0.037541061,5,Benign
Benign,41,12.53658537,2032,11564,0,0.033613445,4,Benign
Benign,41,13.80487805,2135,12841,0,0.033825631,5,Benign
Benign,42,12.85714286,2054,12192,0,0.032950574,3,Benign
Benign,50,11.92,2375,13550,0,0.043621399,8,Benign
Benign,41,12.53658537,2032,11554,0,0.033613445,4,Benign
Benign,41,13.34146341,2006,12270,0,0.032603158,3,Benign
Benign,42,12.76190476,2054,12183,0,0.032950574,3,Benign
Benign,45,10.57777778,1972,11410,0,0.041958042,6,Benign
Benign,42,13,2160,12539,0,0.037541061,5,Benign
Benign,41,12.51219512,2032,11553,0,0.033613445,4,Benign
Benign,41,13.95121951,2050,12514,0,0.032370518,3,Benign
Benign,42,12.76190476,2054,12186,0,0.032950574,3,Benign
Benign,41,11.36585366,1859,10945,0,0.042395337,5,Benign
Benign,42,12.9047619,2160,12526,0,0.037541061,5,Benign
Benign,41,12.51219512,2032,11555,0,0.033613445,4,Benign
Benign,44,13.5,2154,12872,0,0.034889203,4,Benign
Benign,42,12.71428571,2054,12168,0,0.032950574,3,Benign
Benign,45,11.95555556,1927,10823,0,0.029411765,8,Benign
Benign,28,14.32142857,1139,6230,0,0.020654045,1,Benign
Benign,22,16.18181818,925,5328,0,0.021186441,1,Benign
Benign,31,14.58064516,1347,8036,0,0.020817844,2,Benign
Benign,29,15.24137931,1270,7594,0,0.019762846,1,Benign
Benign,46,11.56521739,2117,12240,0,0.039871677,12,Benign
Benign,43,13.1627907,2124,12457,0,0.028503563,5,Benign
Benign,41,13.29268293,2063,11924,0,0.028827038,3,Benign
Benign,41,11.41463415,1864,10955,0,0.042789223,5,Benign
Benign,44,12.36363636,2160,12208,0,0.035648148,6,Benign
Benign,44,13.43181818,2154,12818,0,0.034889203,4,Benign
Benign,41,13.09756098,2029,12103,0,0.032878098,3,Benign
Benign,41,11.34146341,1864,10938,0,0.042789223,5,Benign
Benign,43,12.44186047,2087,11956,0,0.032723773,5,Benign
Benign,44,13.38636364,2153,12778,0,0.03490566,4,Benign
Benign,41,13.12195122,2029,12110,0,0.032878098,3,Benign
Benign,41,11.29268293,1863,10915,0,0.042811839,5,Benign
Benign,43,12.34883721,2087,11928,0,0.032723773,5,Benign
Benign,44,13.15909091,2153,12751,0,0.03490566,4,Benign
Benign,41,13.19512195,2029,12114,0,0.032878098,3,Benign
Benign,41,11.19512195,1863,10901,0,0.042811839,5,Benign
